TERYT4;GENDER;AGE_GROUP;PREDICTED_CASES
2479;K;<75-84>;1.795167116
2479;K;85+;0.571456357
2479;M;<0-44>;0.350583421
2479;M;<45-54>;0.281726852
2479;M;<55-64>;0.663366457
2479;M;<65-74>;0.658190362
2479;M;<75-84>;0.252860934
2479;M;85+;0.075937485
2601;K;<0-44>;2.876103926
2601;K;<45-54>;5.742867634
2601;K;<55-64>;9.391590108
2601;K;<65-74>;6.658599489
2601;K;<75-84>;4.528907717
2601;K;85+;1.725266532
2601;M;<0-44>;0.619950114
2601;M;<45-54>;0.693405073
2601;M;<55-64>;1.106277146
2601;M;<65-74>;1.334774947
2601;M;<75-84>;1.104857236
2601;M;85+;0.665018433
2602;K;<0-44>;3.97072111
2602;K;<45-54>;7.473927028
2602;K;<55-64>;13.47643256
2602;K;<65-74>;8.102159764
2602;K;<75-84>;5.293316594
2602;K;85+;1.90762625
2602;M;<0-44>;0.663913842
2602;M;<45-54>;0.647311717
2602;M;<55-64>;1.173959243
2602;M;<65-74>;1.358724187
2602;M;<75-84>;0.974592438
2602;M;85+;0.542537313
2603;K;<0-44>;1.374604742
2603;K;<45-54>;2.907014353
2603;K;<55-64>;4.504563148
2603;K;<65-74>;3.219419582
2603;K;<75-84>;2.197482229
2603;K;85+;0.907180808
2603;M;<0-44>;0.310384257
2603;M;<45-54>;0.358774939
2603;M;<55-64>;0.572281471
2603;M;<65-74>;0.68830587
2603;M;<75-84>;0.556491425
2603;M;85+;0.308291582
2604;K;<0-44>;9.494192602
2604;K;<45-54>;17.2553406
2604;K;<55-64>;23.5251163
2604;K;<65-74>;13.9254571
2604;K;<75-84>;9.7092306
2604;K;85+;3.344931031
2604;M;<0-44>;2.077790012
2604;M;<45-54>;2.152588797
2604;M;<55-64>;2.977741496
2604;M;<65-74>;2.975923103
2604;M;<75-84>;2.301810562
2604;M;85+;1.147619806
2605;K;<0-44>;3.589275433
2605;K;<45-54>;7.457891458
2605;K;<55-64>;12.54593562
2605;K;<65-74>;8.438475377
2605;K;<75-84>;5.750650278
2605;K;85+;1.741199462
2605;M;<0-44>;0.766997164
2605;M;<45-54>;0.870111293
2605;M;<55-64>;1.378171289
2605;M;<65-74>;1.632341447
2605;M;<75-84>;1.213132468
2605;M;85+;0.548380533
2606;K;<0-44>;2.075347938
2606;K;<45-54>;4.261829672
2606;K;<55-64>;6.927446423
2606;K;<65-74>;4.409307186
2606;K;<75-84>;3.236365975
2606;K;85+;1.111711468
2606;M;<0-44>;0.45695966
2606;M;<45-54>;0.514698943
2606;M;<55-64>;0.858006921
2606;M;<65-74>;0.840191195
2606;M;<75-84>;0.761453917
2606;M;85+;0.443948209
2607;K;<0-44>;4.302401135
2607;K;<45-54>;10.14887091
2607;K;<55-64>;17.84361422
2607;K;<65-74>;10.89091182
2607;K;<75-84>;6.624181924
2607;K;85+;1.94453752
2607;M;<0-44>;0.893551698
2607;M;<45-54>;1.011823105
2607;M;<55-64>;1.81084649
2607;M;<65-74>;1.984005956
2607;M;<75-84>;1.508331824
2607;M;85+;0.696235944
2608;K;<0-44>;1.596984931
2608;K;<45-54>;3.422502658
2608;K;<55-64>;5.616327326
2608;K;<65-74>;4.025947412
2608;K;<75-84>;2.641751687
2608;K;85+;0.990786237
2608;M;<0-44>;0.345832339
2608;M;<45-54>;0.404637892
2608;M;<55-64>;0.666917872
2608;M;<65-74>;0.784486136
2608;M;<75-84>;0.606035758
2608;M;85+;0.332342195
2609;K;<0-44>;3.095135907
2609;K;<45-54>;6.39707286
2609;K;<55-64>;10.10487272
2609;K;<65-74>;7.065071001
2609;K;<75-84>;4.30474532
2609;K;85+;1.617079682
2609;M;<0-44>;0.564644839
2609;M;<45-54>;0.599037917
2609;M;<55-64>;0.957492444
2609;M;<65-74>;1.200804362
2609;M;<75-84>;0.920966571
2609;M;85+;0.496322152
2610;K;<0-44>;3.061488127
2610;K;<45-54>;7.1675533
2610;K;<55-64>;13.06942118
2610;K;<65-74>;7.942608882
2610;K;<75-84>;5.568151853
2610;K;85+;1.624271957
2610;M;<0-44>;0.612348908
2610;M;<45-54>;0.705402511
2610;M;<55-64>;1.23348146
2610;M;<65-74>;1.323744546
2610;M;<75-84>;1.122710802
2610;M;85+;0.543544269
2611;K;<0-44>;3.651419952
2611;K;<45-54>;8.05455787
2611;K;<55-64>;13.45107592
2611;K;<65-74>;9.118691133
2611;K;<75-84>;6.048721607
2611;K;85+;1.707351155
2611;M;<0-44>;0.798010679
2611;M;<45-54>;0.90280221
2611;M;<55-64>;1.431945597
2611;M;<65-74>;1.678654838
2611;M;<75-84>;1.482399935
2611;M;85+;0.614384545
2612;K;<0-44>;2.953196938
2612;K;<45-54>;5.985282616
2612;K;<55-64>;9.014188649
2612;K;<65-74>;5.764399162
2612;K;<75-84>;3.517369638
2612;K;85+;1.351614755
2612;M;<0-44>;0.530177764
2612;M;<45-54>;0.550820167
2612;M;<55-64>;0.911077033
2612;M;<65-74>;0.986515875
2612;M;<75-84>;0.7307615
2612;M;85+;0.450881908
2613;K;<0-44>;2.126981675
2613;K;<45-54>;4.052296506
2613;K;<55-64>;6.611544067
2613;K;<65-74>;4.542559152
2613;K;<75-84>;3.035320191
2613;K;85+;1.042113744
2613;M;<0-44>;0.42004108
2613;M;<45-54>;0.461552674
2613;M;<55-64>;0.702981189
2613;M;<65-74>;0.850407855
2613;M;<75-84>;0.632752396
2613;M;85+;0.33889769
2661;K;<0-44>;10.24496394
2661;K;<45-54>;21.23012226
2661;K;<55-64>;41.67006369
2661;K;<65-74>;26.94985108
2661;K;<75-84>;14.03495549
2661;K;85+;3.875541164
2661;M;<0-44>;0.912452571
2661;M;<45-54>;0.906959161
2661;M;<55-64>;1.671452101
2661;M;<65-74>;2.153516992
2661;M;<75-84>;1.612099201
2661;M;85+;0.711853054
2801;K;<0-44>;3.072659056
2801;K;<45-54>;6.696109529
2801;K;<55-64>;10.3123079
2801;K;<65-74>;5.636804638
2801;K;<75-84>;3.698885048
2801;K;85+;1.072299047
2801;M;<0-44>;0.649029709
2801;M;<45-54>;0.739913626
2801;M;<55-64>;1.057021837
2801;M;<65-74>;1.051282266
2801;M;<75-84>;0.743183327
2801;M;85+;0.280171907
2802;K;<0-44>;2.233989062
2802;K;<45-54>;4.622845758
2802;K;<55-64>;6.896645862
2802;K;<65-74>;3.767696808
2802;K;<75-84>;2.460752169
2802;K;85+;0.630535854
2802;M;<0-44>;0.488786798
2802;M;<45-54>;0.561099088
2802;M;<55-64>;0.774839704
2802;M;<65-74>;0.701313021
2802;M;<75-84>;0.515800883
2802;M;85+;0.201451543
2803;K;<0-44>;3.449729417
2803;K;<45-54>;6.847370423
2803;K;<55-64>;9.785633305
2803;K;<65-74>;5.752232899
2803;K;<75-84>;3.309894143
2803;K;85+;0.975192495
2803;M;<0-44>;0.787613652
2803;M;<45-54>;0.814514221
2803;M;<55-64>;1.181940024
2803;M;<65-74>;1.142293136
2803;M;<75-84>;0.861157486
2803;M;85+;0.380782936
2804;K;<0-44>;3.104844384
2804;K;<45-54>;5.871294917
2804;K;<55-64>;8.800615243
2804;K;<65-74>;4.406091416
2804;K;<75-84>;3.268173447
2804;K;85+;0.946713014
2804;M;<0-44>;0.692371235
2804;M;<45-54>;0.723195131
2804;M;<55-64>;1.114923297
2804;M;<65-74>;0.91888906
2804;M;<75-84>;0.671179532
2804;M;85+;0.34205137
2805;K;<0-44>;4.291708139
2805;K;<45-54>;8.414593156
2805;K;<55-64>;11.93891909
2805;K;<65-74>;6.379813156
2805;K;<75-84>;4.020904238
2805;K;85+;1.268103778
2805;M;<0-44>;0.925475624
2805;M;<45-54>;0.898271536
2805;M;<55-64>;1.294781319
2805;M;<65-74>;1.258175306
2805;M;<75-84>;0.878438689
2805;M;85+;0.428126407
2806;K;<0-44>;2.693462265
2806;K;<45-54>;5.834292171
2806;K;<55-64>;8.945662
2806;K;<65-74>;5.12721286
2806;K;<75-84>;3.196427403
2806;K;85+;0.949772227
2806;M;<0-44>;0.585768419
2806;M;<45-54>;0.682852223
2806;M;<55-64>;0.969890386
2806;M;<65-74>;0.999151092
2806;M;<75-84>;0.707137113
2806;M;85+;0.32717492
2807;K;<0-44>;4.793393808
2807;K;<45-54>;9.17034407
2807;K;<55-64>;14.12028277
2807;K;<65-74>;7.56568324
2807;K;<75-84>;4.541085996
2807;K;85+;1.416431558
2807;M;<0-44>;1.110437795
2807;M;<45-54>;1.075715317
2807;M;<55-64>;1.70887854
2807;M;<65-74>;1.59731225
2807;M;<75-84>;1.150362118
2807;M;85+;0.502178729
2808;K;<0-44>;3.10901977
2808;K;<45-54>;7.092307168
2808;K;<55-64>;10.92548784
2808;K;<65-74>;6.035451541
2808;K;<75-84>;3.934765032
2808;K;85+;1.262585697
2808;M;<0-44>;0.751539841
2808;M;<45-54>;0.845279017
2808;M;<55-64>;1.313992537
2808;M;<65-74>;1.22787075
2808;M;<75-84>;0.874760516
2808;M;85+;0.395103619
2809;K;<0-44>;2.12941996
2809;K;<45-54>;4.541341246
2809;K;<55-64>;6.873345766
2809;K;<65-74>;3.969016583
2809;K;<75-84>;2.634010577
2809;K;85+;0.855248746
2809;M;<0-44>;0.502124397
2809;M;<45-54>;0.552671536
2809;M;<55-64>;0.801551468
2809;M;<65-74>;0.789804342
2809;M;<75-84>;0.580098325
2809;M;85+;0.294803934
2810;K;<0-44>;2.425883618
2810;K;<45-54>;5.429604138
2810;K;<55-64>;7.365930953
2810;K;<65-74>;4.178159329
2810;K;<75-84>;2.445052778
2810;K;85+;0.69877807
2810;M;<0-44>;0.554758771
2810;M;<45-54>;0.6393713
2810;M;<55-64>;0.880921194
2810;M;<65-74>;0.911973299
2810;M;<75-84>;0.592918919
2810;M;85+;0.203025355
2811;K;<0-44>;1.695084486
2811;K;<45-54>;3.413344475
2811;K;<55-64>;4.923937837
2811;K;<65-74>;2.897423323
2811;K;<75-84>;1.74509211
2811;K;85+;0.489605941
2811;M;<0-44>;0.416242072
2811;M;<45-54>;0.435577687
2811;M;<55-64>;0.616349326
2811;M;<65-74>;0.6252711
2811;M;<75-84>;0.426303604
2811;M;85+;0.155978994
2812;K;<0-44>;2.293000508
2812;K;<45-54>;4.211027475
2812;K;<55-64>;5.8273625
2812;K;<65-74>;3.688532121
2812;K;<75-84>;2.232653253
2812;K;85+;0.755502656
2812;M;<0-44>;0.56538552
2812;M;<45-54>;0.55712297
2812;M;<55-64>;0.797482527
2812;M;<65-74>;0.812427746
2812;M;<75-84>;0.625504298
2812;M;85+;0.26967954
2813;K;<0-44>;1.703008934
2813;K;<45-54>;3.355642378
2813;K;<55-64>;4.943542653
2813;K;<65-74>;2.885036461
2813;K;<75-84>;1.867399041
2813;K;85+;0.590478239
2813;M;<0-44>;0.377084299
2813;M;<45-54>;0.391581147
2813;M;<55-64>;0.560319989
2813;M;<65-74>;0.582334542
2813;M;<75-84>;0.434770371
2813;M;85+;0.166585196
2814;K;<0-44>;6.468716754
2814;K;<45-54>;12.9566251
2814;K;<55-64>;18.61221417
2814;K;<65-74>;9.057123198
2814;K;<75-84>;5.432693128
2814;K;85+;1.86235081
2814;M;<0-44>;1.256845866
2814;M;<45-54>;1.347035506
2814;M;<55-64>;1.970864736
2814;M;<65-74>;1.781657272
2814;M;<75-84>;1.1844204
2814;M;85+;0.438512138
2815;K;<0-44>;5.410173667
2815;K;<45-54>;10.62513962
2815;K;<55-64>;16.92331541
2815;K;<65-74>;9.140919637
2815;K;<75-84>;5.617318147
2815;K;85+;1.763088348
2815;M;<0-44>;1.214194829
2815;M;<45-54>;1.259912912
2815;M;<55-64>;1.969718123
2815;M;<65-74>;1.913155768
2815;M;<75-84>;1.320222967
2815;M;85+;0.567605724
2816;K;<0-44>;2.6239314
2816;K;<45-54>;5.240365027
2816;K;<55-64>;7.003968069
2816;K;<65-74>;4.577035341
2816;K;<75-84>;2.889869099
2816;K;85+;0.747479349
2816;M;<0-44>;0.568620615
2816;M;<45-54>;0.6166748
2816;M;<55-64>;0.786092479
2816;M;<65-74>;0.847501944
2816;M;<75-84>;0.646476798
2816;M;85+;0.226405399
2817;K;<0-44>;3.498352681
2817;K;<45-54>;6.821865567
2817;K;<55-64>;10.06021892
2817;K;<65-74>;5.689160412
2817;K;<75-84>;3.481129069
2817;K;85+;1.059245843
2817;M;<0-44>;0.700317306
2817;M;<45-54>;0.775076525
2817;M;<55-64>;1.03606144
2817;M;<65-74>;0.990914368
2817;M;<75-84>;0.723679401
2817;M;85+;0.319263027
2818;K;<0-44>;1.423190151
2818;K;<45-54>;2.627703064
2818;K;<55-64>;3.971225514
2818;K;<65-74>;2.179690531
2818;K;<75-84>;1.60177686
2818;K;85+;0.406546014
2818;M;<0-44>;0.362359245
2818;M;<45-54>;0.372629839
2818;M;<55-64>;0.530440216
2818;M;<65-74>;0.503313836
2818;M;<75-84>;0.403926034
2818;M;85+;0.170517434
2819;K;<0-44>;1.100492193
2819;K;<45-54>;2.380988404
2819;K;<55-64>;3.738936067
2819;K;<65-74>;2.226957257
2819;K;<75-84>;1.486609854
2819;K;85+;0.485652605
2819;M;<0-44>;0.271968517
2819;M;<45-54>;0.322280388
2819;M;<55-64>;0.49137466
2819;M;<65-74>;0.498529072
2819;M;<75-84>;0.364990572
2819;M;85+;0.189475734
2861;K;<0-44>;7.49412971
2861;K;<45-54>;15.88604784
2861;K;<55-64>;30.12469674
2861;K;<65-74>;15.33189045
2861;K;<75-84>;9.27039188
2861;K;85+;2.926988665
2861;M;<0-44>;0.726719294
2861;M;<45-54>;0.735905177
2861;M;<55-64>;1.377170147
2861;M;<65-74>;1.338275895
2861;M;<75-84>;0.926884555
2861;M;85+;0.433405228
2862;K;<0-44>;11.18914893
2862;K;<45-54>;21.50833059
2862;K;<55-64>;39.16145567
2862;K;<65-74>;22.15069668
2862;K;<75-84>;12.18427941
2862;K;85+;4.089451793
2862;M;<0-44>;0.859292437
2862;M;<45-54>;0.832844511
2862;M;<55-64>;1.450641051
2862;M;<65-74>;1.554860859
2862;M;<75-84>;1.172952666
2862;M;85+;0.636020338
3001;K;<0-44>;2.643254895
3001;K;<45-54>;4.923951636
3001;K;<55-64>;8.496638548
3001;K;<65-74>;4.876674511
3001;K;<75-84>;2.484983522
3001;K;85+;0.81337987
3001;M;<0-44>;0.53651032
3001;M;<45-54>;0.498403722
3001;M;<55-64>;0.845867844
3001;M;<65-74>;0.910090483
3001;M;<75-84>;0.526188726
3001;M;85+;0.217821272
3002;K;<0-44>;4.93375772
3002;K;<45-54>;8.997753292
3002;K;<55-64>;14.5616371
3002;K;<65-74>;8.804279457
3002;K;<75-84>;4.527229561
3002;K;85+;1.595321657
3002;M;<0-44>;0.986370244
3002;M;<45-54>;0.997050414
3002;M;<55-64>;1.559866481
3002;M;<65-74>;1.659926084
3002;M;<75-84>;0.978978288
3002;M;85+;0.444598155
3003;K;<0-44>;7.932903854
3003;K;<45-54>;14.7230883
3003;K;<55-64>;24.7199966
3003;K;<65-74>;14.33901207
3003;K;<75-84>;7.237396294
3003;K;85+;2.403452485
3003;M;<0-44>;1.656456103
3003;M;<45-54>;1.549288459
3003;M;<55-64>;2.548422883
3003;M;<65-74>;2.81339355
3003;M;<75-84>;1.67762031
3003;M;85+;0.797014337
3004;K;<0-44>;3.97804271
3004;K;<45-54>;7.839424261
3004;K;<55-64>;11.01369762
3004;K;<65-74>;6.673547873
3004;K;<75-84>;4.307568193
3004;K;85+;1.166340825
3004;M;<0-44>;0.798138055
3004;M;<45-54>;0.824128927
3004;M;<55-64>;1.127357949
3004;M;<65-74>;1.269699188
3004;M;<75-84>;0.943097672
3004;M;85+;0.378436426
3005;K;<0-44>;2.747571689
3005;K;<45-54>;4.891998483
3005;K;<55-64>;6.945090078
3005;K;<65-74>;3.739680628
3005;K;<75-84>;2.230734893
3005;K;85+;0.685107059
3005;M;<0-44>;0.631772856
3005;M;<45-54>;0.587183617
3005;M;<55-64>;0.895097546
3005;M;<65-74>;0.848427505
3005;M;<75-84>;0.596408496
3005;M;85+;0.273174073
3006;K;<0-44>;3.725239649
3006;K;<45-54>;7.278920192
3006;K;<55-64>;11.31840701
3006;K;<65-74>;6.818797776
3006;K;<75-84>;3.73766797
3006;K;85+;1.082566831
3006;M;<0-44>;0.94630844
3006;M;<45-54>;0.92881457
3006;M;<55-64>;1.462881575
3006;M;<65-74>;1.574848164
3006;M;<75-84>;1.169777618
3006;M;85+;0.470915279
3007;K;<0-44>;4.257572817
3007;K;<45-54>;8.145906327
3007;K;<55-64>;11.18887741
3007;K;<65-74>;7.701244391
3007;K;<75-84>;4.506196397
3007;K;85+;1.564179723
3007;M;<0-44>;1.023769067
3007;M;<45-54>;1.079515866
3007;M;<55-64>;1.448537157
3007;M;<65-74>;1.724242885
3007;M;<75-84>;1.276814901
3007;M;85+;0.617371046
3008;K;<0-44>;2.724482993
3008;K;<45-54>;5.116442058
3008;K;<55-64>;7.642951679
3008;K;<65-74>;4.821906588
3008;K;<75-84>;2.536881075
3008;K;85+;0.759277343
3008;M;<0-44>;0.809611768
3008;M;<45-54>;0.797722204
3008;M;<55-64>;1.180889835
3008;M;<65-74>;1.348764491
3008;M;<75-84>;0.831614918
3008;M;85+;0.42514891
3009;K;<0-44>;4.583458656
3009;K;<45-54>;9.123650998
3009;K;<55-64>;14.28111005
3009;K;<65-74>;9.516152921
3009;K;<75-84>;5.166837969
3009;K;85+;1.811085271
3009;M;<0-44>;0.773488043
3009;M;<45-54>;0.793517341
3009;M;<55-64>;1.238259716
3009;M;<65-74>;1.459657337
3009;M;<75-84>;0.980005545
3009;M;85+;0.426228393
3010;K;<0-44>;7.102927782
3010;K;<45-54>;13.08542792
3010;K;<55-64>;17.24094852
3010;K;<65-74>;10.92850372
3010;K;<75-84>;6.541441157
3010;K;85+;2.330109213
3010;M;<0-44>;1.36936553
3010;M;<45-54>;1.385964354
3010;M;<55-64>;1.84383285
3010;M;<65-74>;1.942734075
3010;M;<75-84>;1.403906991
3010;M;85+;0.705642455
3011;K;<0-44>;4.095348614
3011;K;<45-54>;8.186408151
3011;K;<55-64>;12.18353025
3011;K;<65-74>;7.138826511
3011;K;<75-84>;4.308383362
3011;K;85+;1.241045831
3011;M;<0-44>;0.846127622
3011;M;<45-54>;0.877532204
3011;M;<55-64>;1.289129414
3011;M;<65-74>;1.396211468
3011;M;<75-84>;0.987207883
3011;M;85+;0.461697568
3012;K;<0-44>;4.003379144
3012;K;<45-54>;7.654682744
3012;K;<55-64>;11.71859201
3012;K;<65-74>;7.232110717
3012;K;<75-84>;4.032127869
3012;K;85+;1.195188637
3012;M;<0-44>;0.983739549
3012;M;<45-54>;0.981269408
3012;M;<55-64>;1.478341701
3012;M;<65-74>;1.630795321
3012;M;<75-84>;1.092165214
3012;M;85+;0.533446933
3013;K;<0-44>;2.971894401
3013;K;<45-54>;5.030920868
3013;K;<55-64>;7.582142737
3013;K;<65-74>;4.200610278
3013;K;<75-84>;2.300493418
3013;K;85+;0.741618127
3013;M;<0-44>;0.508874676
3013;M;<45-54>;0.467937624
3013;M;<55-64>;0.676850976
3013;M;<65-74>;0.732595039
3013;M;<75-84>;0.49758165
3013;M;85+;0.192569716
3014;K;<0-44>;1.960105038
3014;K;<45-54>;3.697603274
3014;K;<55-64>;6.08654836
3014;K;<65-74>;3.314976599
3014;K;<75-84>;1.770175021
3014;K;85+;0.615795929
3014;M;<0-44>;0.443175104
3014;M;<45-54>;0.417464516
3014;M;<55-64>;0.725971697
3014;M;<65-74>;0.749739859
3014;M;<75-84>;0.435016279
3014;M;85+;0.175571723
3015;K;<0-44>;4.036096232
3015;K;<45-54>;7.227415633
3015;K;<55-64>;11.14923416
3015;K;<65-74>;6.855416124
3015;K;<75-84>;3.350056646
3015;K;85+;1.221069657
3015;M;<0-44>;0.779925279
3015;M;<45-54>;0.711046348
3015;M;<55-64>;1.112049414
3015;M;<65-74>;1.193402497
3015;M;<75-84>;0.722602068
3015;M;85+;0.347949892
3016;K;<0-44>;3.356541334
3016;K;<45-54>;6.058875226
3016;K;<55-64>;10.05335395
3016;K;<65-74>;5.140286321
3016;K;<75-84>;2.633385379
3016;K;85+;0.873450732
3016;M;<0-44>;0.686418452
3016;M;<45-54>;0.622812244
3016;M;<55-64>;1.014004904
3016;M;<65-74>;1.04090295
3016;M;<75-84>;0.595749136
3016;M;85+;0.277787537
3017;K;<0-44>;8.153224418
3017;K;<45-54>;16.32632519
3017;K;<55-64>;24.77460688
3017;K;<65-74>;15.87403115
3017;K;<75-84>;8.419015954
3017;K;85+;2.825234619
3017;M;<0-44>;1.735191657
3017;M;<45-54>;1.791213742
3017;M;<55-64>;2.690081577
3017;M;<65-74>;3.110341394
3017;M;<75-84>;2.126065227
3017;M;85+;1.088729553
3018;K;<0-44>;2.81432382
3018;K;<45-54>;5.304886665
3018;K;<55-64>;8.001350731
3018;K;<65-74>;5.095144544
3018;K;<75-84>;2.593822769
3018;K;85+;0.837457461
3018;M;<0-44>;0.618151021
3018;M;<45-54>;0.636439998
3018;M;<55-64>;0.921094207
3018;M;<65-74>;1.082381633
3018;M;<75-84>;0.671371461
3018;M;85+;0.248215671
3019;K;<0-44>;7.740493006
3019;K;<45-54>;15.15327031
3019;K;<55-64>;25.09514208
3019;K;<65-74>;13.89780999
3019;K;<75-84>;7.294897633
3019;K;85+;2.159068992
3019;M;<0-44>;1.318611723
3019;M;<45-54>;1.294868517
3019;M;<55-64>;2.113869752
3019;M;<65-74>;2.228060075
3019;M;<75-84>;1.369551785
3019;M;85+;0.619144798
3020;K;<0-44>;3.317242314
3020;K;<45-54>;6.238063625
3020;K;<55-64>;9.827447312
3020;K;<65-74>;5.963517642
3020;K;<75-84>;3.093072675
3020;K;85+;0.996110252
3020;M;<0-44>;0.730191791
3020;M;<45-54>;0.692077117
3020;M;<55-64>;1.071893934
3020;M;<65-74>;1.240072163
3020;M;<75-84>;0.758476552
3020;M;85+;0.403767174
3021;K;<0-44>;21.45222891
3021;K;<45-54>;35.85620435
3021;K;<55-64>;54.1179311
3021;K;<65-74>;29.33377438
3021;K;<75-84>;14.14099433
3021;K;85+;4.439277371
3021;M;<0-44>;3.538821813
3021;M;<45-54>;3.105120161
3021;M;<55-64>;4.646415099
3021;M;<65-74>;4.866085168
3021;M;<75-84>;2.927656529
3021;M;85+;1.239121172
3022;K;<0-44>;3.032324354
3022;K;<45-54>;5.455163436
3022;K;<55-64>;9.040172257
3022;K;<65-74>;5.600212937
3022;K;<75-84>;2.95472574
3022;K;85+;0.898231834
3022;M;<0-44>;0.749396289
3022;M;<45-54>;0.696923221
3022;M;<55-64>;1.110450532
3022;M;<65-74>;1.287329542
3022;M;<75-84>;0.820909594
3022;M;85+;0.406974758
3023;K;<0-44>;3.132180074
3023;K;<45-54>;5.887647399
3023;K;<55-64>;9.119957292
3023;K;<65-74>;5.659867406
3023;K;<75-84>;3.242313309
3023;K;85+;1.077772072
3023;M;<0-44>;0.728788711
3023;M;<45-54>;0.736566882
3023;M;<55-64>;1.110103008
3023;M;<65-74>;1.246326791
3023;M;<75-84>;0.862686435
3023;M;85+;0.433145447
3024;K;<0-44>;5.1468683
3024;K;<45-54>;9.429890046
3024;K;<55-64>;15.04144524
3024;K;<65-74>;8.588756185
3024;K;<75-84>;4.772485601
3024;K;85+;1.51275813
3024;M;<0-44>;0.758372541
3024;M;<45-54>;0.707404223
3024;M;<55-64>;1.152673646
3024;M;<65-74>;1.163303444
3024;M;<75-84>;0.767982876
3024;M;85+;0.343068585
3025;K;<0-44>;3.148701742
3025;K;<45-54>;5.876879014
3025;K;<55-64>;9.019715293
3025;K;<65-74>;5.202477045
3025;K;<75-84>;2.902216956
3025;K;85+;0.84854298
3025;M;<0-44>;0.600881488
3025;M;<45-54>;0.584983762
3025;M;<55-64>;0.874716703
3025;M;<65-74>;0.890931659
3025;M;<75-84>;0.641991439
3025;M;85+;0.246398312
3026;K;<0-44>;3.271895287
3026;K;<45-54>;6.203133923
3026;K;<55-64>;9.621746119
3026;K;<65-74>;5.354282222
3026;K;<75-84>;2.811606924
3026;K;85+;0.759526475
3026;M;<0-44>;0.709061507
3026;M;<45-54>;0.690328556
3026;M;<55-64>;1.022494572
3026;M;<65-74>;1.142775924
3026;M;<75-84>;0.720200362
3026;M;85+;0.246265075
3027;K;<0-44>;4.340326599
3027;K;<45-54>;8.638893639
3027;K;<55-64>;12.10282257
3027;K;<65-74>;8.596402561
3027;K;<75-84>;4.549808852
3027;K;85+;1.39356977
3027;M;<0-44>;0.992454935
3027;M;<45-54>;1.012101738
3027;M;<55-64>;1.439587351
3027;M;<65-74>;1.633217643
3027;M;<75-84>;1.205990296
3027;M;85+;0.513815881
3028;K;<0-44>;3.919595068
3028;K;<45-54>;7.354688974
3028;K;<55-64>;10.95432843
3028;K;<65-74>;6.334755782
3028;K;<75-84>;3.474985628
3028;K;85+;1.119533219
3028;M;<0-44>;0.852343732
3028;M;<45-54>;0.809726686
3028;M;<55-64>;1.267068375
3028;M;<65-74>;1.324585333
3028;M;<75-84>;0.862614498
3028;M;85+;0.382345359
3029;K;<0-44>;2.926686504
3029;K;<45-54>;5.161894364
3029;K;<55-64>;7.933882813
3029;K;<65-74>;4.888815605
3029;K;<75-84>;2.414746088
3029;K;85+;0.732345005
3029;M;<0-44>;0.71716444
3029;M;<45-54>;0.666847161
3029;M;<55-64>;0.986432751
3029;M;<65-74>;1.12256102
3029;M;<75-84>;0.712135448
3029;M;85+;0.284716661
3030;K;<0-44>;4.184103462
3030;K;<45-54>;7.663557894
3030;K;<55-64>;12.48735008
3030;K;<65-74>;7.596994109
3030;K;<75-84>;3.843417021
3030;K;85+;1.206126516
3030;M;<0-44>;0.88743909
3030;M;<45-54>;0.872440649
3030;M;<55-64>;1.336622288
3030;M;<65-74>;1.427017225
3030;M;<75-84>;0.974158194
3030;M;85+;0.372442731
3031;K;<0-44>;3.808420819
3031;K;<45-54>;7.21827543
3031;K;<55-64>;11.04242064
3031;K;<65-74>;5.978217865
3031;K;<75-84>;3.390080083
3031;K;85+;1.166672946
3031;M;<0-44>;0.869998656
3031;M;<45-54>;0.867238945
3031;M;<55-64>;1.330804262
3031;M;<65-74>;1.328911696
3031;M;<75-84>;0.859264283
3031;M;85+;0.378859207
3061;K;<0-44>;6.026022929
3061;K;<45-54>;12.60627972
3061;K;<55-64>;23.74252523
3061;K;<65-74>;16.70312574
3061;K;<75-84>;8.299171981
3061;K;85+;2.493432126
3061;M;<0-44>;0.629984099
3061;M;<45-54>;0.632447923
3061;M;<55-64>;1.114742576
3061;M;<65-74>;1.477481047
3061;M;<75-84>;0.983860513
3061;M;85+;0.434020196
3062;K;<0-44>;4.578268567
3062;K;<45-54>;9.984017161
3062;K;<55-64>;18.15540832
3062;K;<65-74>;12.65412224
3062;K;<75-84>;5.321315625
3062;K;85+;1.505949658
3062;M;<0-44>;0.42634357
3062;M;<45-54>;0.451847738
3062;M;<55-64>;0.748783423
3062;M;<65-74>;1.025781955
3062;M;<75-84>;0.647739637
3062;M;85+;0.230670897
3063;K;<0-44>;3.852884858
3063;K;<45-54>;7.515445311
3063;K;<55-64>;13.6006062
3063;K;<65-74>;8.403776083
3063;K;<75-84>;3.910507095
3063;K;85+;1.240446572
3063;M;<0-44>;0.415753603
3063;M;<45-54>;0.399676186
3063;M;<55-64>;0.688809202
3063;M;<65-74>;0.854984345
3063;M;<75-84>;0.521369267
3063;M;85+;0.235360842
3064;K;<0-44>;37.495959
3064;K;<45-54>;66.36781452
3064;K;<55-64>;134.7681789
3064;K;<65-74>;90.86731779
3064;K;<75-84>;50.7571348
3064;K;85+;16.67894428
3064;M;<0-44>;2.337274963
3064;M;<45-54>;2.087449848
3064;M;<55-64>;3.890369414
3064;M;<65-74>;5.106683964
